              SourceId,  Cluster,         ra,        dec,     Gmag
   3426256215601197184,  NGC 2158,   92.10400,   24.10305,   19.021
   3426260613641710848,  NGC 2158,   92.02357,   24.17979,   18.499
   3426262125470424448,  NGC 2158,   92.03634,   24.20345,   19.365
   3426254531967874944,  NGC 2158,   92.08759,   24.02201,   18.872
   3426259827664072064,  NGC 2158,   92.01836,   24.13161,   18.606
   3426261953671732864,  NGC 2158,   92.06373,   24.20303,   19.612
   3426259999465649280,  NGC 2158,   91.93697,   24.13090,   17.429
   3426255498337042816,  NGC 2158,   92.08921,   24.05546,   18.433
   3426261919311982336,  NGC 2158,   92.06205,   24.19325,   17.296
   3426259896383555328,  NGC 2158,   91.99158,   24.14107,   19.693
   3426259655868262912,  NGC 2158,   91.97403,   24.10523,   15.779
   3426230690607894016,  NGC 2158,   91.75514,   24.29735,   18.343
   3426254531967873792,  NGC 2158,   92.08356,   24.02020,   19.624
   3426254531967873280,  NGC 2158,   92.08783,   24.01795,   19.505
   3426260682361397632,  NGC 2158,   92.01218,   24.19102,   18.656
   3426260648001660416,  NGC 2158,   92.03362,   24.19219,   18.464
   3426261953677201920,  NGC 2158,   92.06070,   24.20681,   19.311
   3426260029526120832,  NGC 2158,   91.95213,   24.14945,   18.375
   3426260373123536896,  NGC 2158,   92.04534,   24.17340,   18.525
   3426254497608134144,  NGC 2158,   92.07586,   24.01660,   19.578
   3426261060318304896,  NGC 2158,   92.09323,   24.17298,   19.570
   3426254531967872256,  NGC 2158,   92.08441,   24.01621,   19.710
   3426259342331350144,  NGC 2158,   92.08531,   24.14561,   18.826
   3426260682361395712,  NGC 2158,   92.00924,   24.18748,   18.666
   3426260682361395968,  NGC 2158,   92.01006,   24.18926,   18.997
   3426256151172061824,  NGC 2158,   92.07300,   24.09049,   19.744
   3426260304404136448,  NGC 2158,   92.02734,   24.16662,   19.451
   3426260682361395584,  NGC 2158,   92.01010,   24.18649,   18.016
   3426259655868262016,  NGC 2158,   91.97640,   24.10647,   16.181
   3426254497608132480,  NGC 2158,   92.06923,   24.00845,   18.124
   3426254497608132224,  NGC 2158,   92.08356,   24.01066,   19.087
   3426260579282181248,  NGC 2158,   91.99510,   24.18999,   19.072
   3426258556356633600,  NGC 2158,   92.02885,   24.06134,   16.619
   3426259965105904512,  NGC 2158,   91.96241,   24.12690,   17.460
   3426254463248392960,  NGC 2158,   92.09280,   24.00731,   18.639
   3426260716721144192,  NGC 2158,   92.02433,   24.19765,   18.805
   3426259754648183168,  NGC 2158,   91.97528,   24.12265,   17.949
   3426260549218568832,  NGC 2158,   91.98645,   24.17557,   19.513
   3426260476202748288,  NGC 2158,   92.00224,   24.17029,   17.946
   3426262297279305472,  NGC 2158,   92.08088,   24.23763,   19.442
   3426255292181484672,  NGC 2158,   92.07339,   24.03200,   18.497
   3426260579282176000,  NGC 2158,   91.99511,   24.18487,   19.616
   3426260544922226048,  NGC 2158,   91.99350,   24.17270,   19.620
   3426260132605440768,  NGC 2158,   91.96723,   24.16193,   19.465
   3426260854159867904,  NGC 2158,   92.11591,   24.16446,   18.412
   3426258762512194304,  NGC 2158,   92.03048,   24.09129,   19.769
   3426254428888651520,  NGC 2158,   92.08196,   23.99775,   19.006
   3426255360900960384,  NGC 2158,   92.06802,   24.03938,   16.814
   3426260166965102208,  NGC 2158,   91.97980,   24.16724,   19.085
   3426261060318299520,  NGC 2158,   92.09975,   24.16642,   19.437
   3426259380987462784,  NGC 2158,   92.04336,   24.12788,   19.754
   3426259926446864512,  NGC 2158,   91.95547,   24.11297,   19.404
   3426258865594273152,  NGC 2158,   92.01567,   24.08811,   17.065
   3426258998733928448,  NGC 2158,   92.03709,   24.11099,   18.902
   3426261919311989248,  NGC 2158,   92.05418,   24.19987,   19.211
   3426256181235383168,  NGC 2158,   92.08748,   24.11033,   18.664
   3426259754648174336,  NGC 2158,   91.97897,   24.11386,   19.450
   3426259685928696960,  NGC 2158,   91.98718,   24.11260,   18.177
   3426260029526110080,  NGC 2158,   91.95880,   24.14169,   18.114
   3426259033093665536,  NGC 2158,   92.01533,   24.11028,   19.019
   3426262297269169408,  NGC 2158,   92.06781,   24.23562,   18.274
   3426258964374188544,  NGC 2158,   92.01666,   24.10748,   16.170
   3426255395260694656,  NGC 2158,   92.08177,   24.04255,   16.837
   3426259170532620160,  NGC 2158,   92.04722,   24.11081,   18.591
   3426258964374189568,  NGC 2158,   92.02121,   24.11093,   19.634
   3426259479775902080,  NGC 2158,   92.04063,   24.13990,   19.871
   3426260201330277632,  NGC 2158,   92.02074,   24.14639,   18.825
   3426262331628905984,  NGC 2158,   92.04696,   24.23503,   19.829
   3426256181241323264,  NGC 2158,   92.08433,   24.10171,   19.479
   3426255287882103936,  NGC 2158,   92.08105,   24.02672,   12.221
   3426259033093664384,  NGC 2158,   92.00768,   24.10995,   19.033
   3426259857727409280,  NGC 2158,   91.97943,   24.13431,   19.664
   3426259033093664256,  NGC 2158,   92.00577,   24.10928,   16.607
   3426262331628903040,  NGC 2158,   92.06127,   24.23263,   18.321
   3426259136172878848,  NGC 2158,   92.07994,   24.10816,   17.812
   3426259685928690560,  NGC 2158,   91.99025,   24.10831,   18.398
   3426259720288428800,  NGC 2158,   91.96960,   24.10843,   18.212
   3426258792575492224,  NGC 2158,   92.04177,   24.10632,   18.566
   3426259170532614144,  NGC 2158,   92.05633,   24.10592,   18.193
   3426260377422729088,  NGC 2158,   92.05730,   24.17065,   16.978
   3426261953671739392,  NGC 2158,   92.06999,   24.20623,   18.948
   3426258964374185216,  NGC 2158,   92.02436,   24.10872,   19.559
   3426260648001668096,  NGC 2158,   92.02760,   24.19886,   19.012
   3426261060324275072,  NGC 2158,   92.09928,   24.16744,   19.202
   3426259514130039040,  NGC 2158,   92.07141,   24.14310,   19.444
   3426262194189920000,  NGC 2158,   92.03966,   24.21539,   18.917
   3426261889251205760,  NGC 2158,   92.08238,   24.19884,   16.999
   3426259685928688768,  NGC 2158,   91.98623,   24.10724,   19.854
   3426259239258064768,  NGC 2158,   92.08795,   24.11972,   19.785
   3426259651568947840,  NGC 2158,   91.98342,   24.10467,   19.501
   3426229964758494464,  NGC 2158,   91.67218,   24.22585,   18.051
   3426259479770303104,  NGC 2158,   92.04648,   24.14631,   17.845
   3426259101813135104,  NGC 2158,   92.05828,   24.10425,   18.821
   3426259479770303232,  NGC 2158,   92.04597,   24.14459,   18.572
   3426259995171389184,  NGC 2158,   91.94500,   24.13139,   18.395
   3426257796149218176,  NGC 2158,   92.11155,   24.13098,   19.705
   3426259136172873344,  NGC 2158,   92.07656,   24.10366,   19.509
   3426258964374181248,  NGC 2158,   92.02438,   24.10443,   17.197
   3426260377422731520,  NGC 2158,   92.05620,   24.16535,   18.571
   3426259995171388800,  NGC 2158,   91.94516,   24.13214,   18.280
   3426259479770293760,  NGC 2158,   92.04552,   24.13711,   19.851
   3426259651568945792,  NGC 2158,   91.96928,   24.10231,   18.300
   3426261923611095424,  NGC 2158,   92.05478,   24.18855,   16.178
   3426256215595109504,  NGC 2158,   92.10848,   24.10010,   19.279
   3426260235684576896,  NGC 2158,   92.03732,   24.15905,   17.892
   3426260239980918912,  NGC 2158,   92.02954,   24.15006,   19.474
   3426262125475808896,  NGC 2158,   92.04810,   24.20959,   19.099
   3426260235684576640,  NGC 2158,   92.04055,   24.15245,   14.547
   3426259720288430720,  NGC 2158,   91.96990,   24.11041,   19.671
   3426258930014440448,  NGC 2158,   91.98990,   24.10231,   19.076
   3426258964374175872,  NGC 2158,   92.02266,   24.09820,   18.259
   3426260824099323136,  NGC 2158,   92.09927,   24.15399,   18.391
   3426255597119783040,  NGC 2158,   92.03934,   24.05309,   19.067
   3426259995171385088,  NGC 2158,   91.94442,   24.12716,   17.582
   3426261854891473408,  NGC 2158,   92.07203,   24.18251,   18.917
   3426258792575485312,  NGC 2158,   92.04387,   24.10011,   19.311
   3426260239980918528,  NGC 2158,   92.03346,   24.14872,   19.957
   3426258792575485056,  NGC 2158,   92.03815,   24.09930,   18.955
   3426259724584899200,  NGC 2158,   91.96408,   24.10620,   19.919
   3426260854159862528,  NGC 2158,   92.11771,   24.16225,   18.779
   3426259999465647616,  NGC 2158,   91.93770,   24.13619,   17.510
   3426259411050820480,  NGC 2158,   92.05286,   24.14044,   18.374
   3426260029526113664,  NGC 2158,   91.94924,   24.14500,   18.815
   3426262228549675264,  NGC 2158,   92.03960,   24.22671,   18.655
   3426260304404049152,  NGC 2158,   92.02663,   24.16459,   19.588
   3426260136904587136,  NGC 2158,   91.96856,   24.14909,   17.215
   3426259037392958848,  NGC 2158,   92.01693,   24.10957,   18.714
   3426261232117223808,  NGC 2158,   92.10072,   24.20004,   18.462
   3426258552057288064,  NGC 2158,   92.02879,   24.06412,   18.893
   3426259999462804992,  NGC 2158,   91.94462,   24.12473,   19.782
   3426260102544844800,  NGC 2158,   91.99154,   24.14597,   12.856
   3426259071752693888,  NGC 2158,   92.02196,   24.11827,   17.486
   3426230686317265920,  NGC 2158,   91.74419,   24.29119,   18.387
   3426260270044297088,  NGC 2158,   92.00513,   24.15469,   18.026
   3426259548489791104,  NGC 2158,   92.07594,   24.15262,   17.639
   3426258586417037824,  NGC 2158,   92.02895,   24.07676,   19.623
   3426260751086695168,  NGC 2158,   92.10844,   24.14652,   19.261
   3426259617209277568,  NGC 2158,   92.06558,   24.16015,   18.593
   3426228452929124480,  NGC 2158,   91.65071,   24.20095,   17.779
   3426260411779603456,  NGC 2158,   92.02942,   24.16802,   18.180
   3426262056750980224,  NGC 2158,   92.07848,   24.22247,   19.008
   3426258620776774784,  NGC 2158,   92.00701,   24.07538,   19.054
   3426259999462800256,  NGC 2158,   91.93904,   24.13492,   19.348
   3426260132610408320,  NGC 2158,   91.95720,   24.15362,   17.645
   3426258899951171712,  NGC 2158,   91.98313,   24.09567,   19.123
   3426260205624056448,  NGC 2158,   92.02160,   24.13332,   18.607
   3426230170916945408,  NGC 2158,   91.68094,   24.25197,   17.836
   3426259651574242816,  NGC 2158,   91.98407,   24.09951,   19.438
   3426260171264317824,  NGC 2158,   91.98515,   24.16616,   19.401
   3426256009436668160,  NGC 2158,   92.11668,   24.08583,   18.954
   3426255871997702400,  NGC 2158,   92.09183,   24.07051,   19.003
   3426255876297022336,  NGC 2158,   92.08857,   24.07197,   17.498
   3426255734558748288,  NGC 2158,   92.05951,   24.06995,   18.647
   3426230067837724032,  NGC 2158,   91.67154,   24.24383,   18.971
   3426258723855997440,  NGC 2158,   92.05106,   24.08512,   19.109
   3426258586417031680,  NGC 2158,   92.03288,   24.06899,   19.280
   3426259239252288768,  NGC 2158,   92.08869,   24.12980,   18.594
   3426258620776769920,  NGC 2158,   92.00203,   24.07001,   18.165
   3426255906357451648,  NGC 2158,   92.10437,   24.08404,   18.298
   3426255837637963136,  NGC 2158,   92.11719,   24.06860,   19.321
   3426259823367778432,  NGC 2158,   92.01992,   24.13372,   18.533
   3426258826935213952,  NGC 2158,   91.99982,   24.08696,   17.043
   3426256078156141568,  NGC 2158,   92.09177,   24.08286,   19.404
   3426258895654686976,  NGC 2158,   91.98723,   24.08454,   19.698
   3426260166965087744,  NGC 2158,   91.97570,   24.15930,   19.424
   3426262091110715136,  NGC 2158,   92.08345,   24.22047,   18.413
   3426255734558745600,  NGC 2158,   92.05803,   24.06699,   18.943
   3426258689496256512,  NGC 2158,   92.04720,   24.08115,   18.354
   3426260510562606336,  NGC 2158,   92.01666,   24.17788,   19.768
   3426260270044301184,  NGC 2158,   92.00593,   24.15789,   18.919
   3426255906357453696,  NGC 2158,   92.11326,   24.08711,   17.950
   3426258586417033216,  NGC 2158,   92.04258,   24.07119,   19.608
   3426259857727574784,  NGC 2158,   91.99085,   24.13607,   17.517
   3426255047370196480,  NGC 2158,   92.11834,   24.05715,   18.775
   3426259823367777024,  NGC 2158,   92.01405,   24.13187,   19.444
   3426230583233862144,  NGC 2158,   91.70699,   24.27135,   18.958
   3426260274343529984,  NGC 2158,   92.01266,   24.15163,   18.766
   3426260476202731520,  NGC 2158,   91.99629,   24.15823,   18.890
   3426260235684559616,  NGC 2158,   92.02346,   24.15498,   19.584
   3426255906357448320,  NGC 2158,   92.10874,   24.08092,   19.476
   3426256078156140288,  NGC 2158,   92.09459,   24.08101,   18.039
   3426260132605344000,  NGC 2158,   91.97435,   24.15597,   18.829
   3426260166965087872,  NGC 2158,   91.97882,   24.15890,   19.673
   3426255494040575872,  NGC 2158,   92.08004,   24.06461,   19.079
   3426255734558755840,  NGC 2158,   92.05488,   24.08066,   18.658
   3426258655136516224,  NGC 2158,   92.01616,   24.08057,   19.180
   3426260304404042496,  NGC 2158,   92.02138,   24.15833,   18.096
   3426255841937278720,  NGC 2158,   92.11463,   24.06676,   18.551
   3426258964374171008,  NGC 2158,   92.02141,   24.09341,   18.838
   3426259415350067200,  NGC 2158,   92.04875,   24.13431,   17.842
   3426255734558743296,  NGC 2158,   92.05426,   24.06451,   18.801
   3426258689496253184,  NGC 2158,   92.03623,   24.07851,   19.107
   3426262194191725568,  NGC 2158,   92.03134,   24.21986,   18.680
   3426255494040573056,  NGC 2158,   92.08802,   24.06214,   19.010
   3426259793307201280,  NGC 2158,   91.99963,   24.13171,   19.807
   3426260098245601792,  NGC 2158,   91.97923,   24.15301,   18.721
   3426258796874787712,  NGC 2158,   92.03997,   24.09898,   17.903
   3426260751080617984,  NGC 2158,   92.10949,   24.14026,   19.129
   3426260308703264000,  NGC 2158,   92.02009,   24.16513,   15.025
   3426259067453529728,  NGC 2158,   92.01446,   24.12347,   18.498
   3426228487288867968,  NGC 2158,   91.65170,   24.21758,   17.549
   3426255803284357632,  NGC 2158,   92.10676,   24.06695,   19.107
   3426256009436674176,  NGC 2158,   92.12194,   24.09393,   19.293
   3426260407488798464,  NGC 2158,   92.03434,   24.17429,   18.960
   3426259823367683968,  NGC 2158,   92.01046,   24.14303,   18.377
   3426259514130038400,  NGC 2158,   92.05759,   24.14279,   17.581
   3426259518429278208,  NGC 2158,   92.06326,   24.13703,   18.136
   3426260201324805248,  NGC 2158,   92.01324,   24.14318,   17.583
   3426255631479523456,  NGC 2158,   92.03648,   24.05810,   18.420
   3426258659432991360,  NGC 2158,   92.02400,   24.07769,   19.618
   3426259342331344640,  NGC 2158,   92.09163,   24.14044,   19.733
   3426260755379845504,  NGC 2158,   92.10760,   24.15092,   18.257
   3426259582849525120,  NGC 2158,   92.05674,   24.15091,   19.089
   3426260343062996992,  NGC 2158,   92.04518,   24.16193,   18.745
   3426259758944620416,  NGC 2158,   91.97413,   24.12058,   19.762
   3426260270044289536,  NGC 2158,   92.01767,   24.15007,   19.724
   3426255360898107776,  NGC 2158,   92.06751,   24.03931,   19.561
   3426259518429277696,  NGC 2158,   92.06219,   24.13911,   15.857
   3426260029526109056,  NGC 2158,   91.95172,   24.14067,   18.962
   3426260686660381824,  NGC 2158,   92.01070,   24.18797,   19.576
   3426260235684552320,  NGC 2158,   92.03550,   24.15032,   19.286
   3426260235684551680,  NGC 2158,   92.03108,   24.15020,   17.622
   3426256116815313536,  NGC 2158,   92.10683,   24.09330,   19.328
   3426255429617568768,  NGC 2158,   92.09274,   24.04842,   19.122
   3426255047363966720,  NGC 2158,   92.10988,   24.05112,   18.250
   3426260201324810368,  NGC 2158,   92.02069,   24.14763,   17.156
   3426255459680827264,  NGC 2158,   92.07915,   24.05165,   17.668
   3426261060324256256,  NGC 2158,   92.09633,   24.17627,   17.355
   3426259720288441600,  NGC 2158,   91.96842,   24.11949,   17.539
   3426259033093784704,  NGC 2158,   92.00923,   24.10986,   19.639
   3426259995166369152,  NGC 2158,   91.94585,   24.13938,   18.378
   3426260411782608256,  NGC 2158,   92.03544,   24.16799,   17.296
   3426261957970685568,  NGC 2158,   92.06580,   24.20114,   16.176
   3426259823367673856,  NGC 2158,   92.01734,   24.13252,   17.934
   3426258930014444544,  NGC 2158,   91.99434,   24.10659,   17.659
   3426259995166367360,  NGC 2158,   91.94930,   24.13803,   18.712
   3426261167696699904,  NGC 2158,   92.10044,   24.18298,   18.758
   3426259136178773632,  NGC 2158,   92.07793,   24.11359,   18.958
   3426259720288426624,  NGC 2158,   91.96318,   24.10711,   18.977
   3426258792575490944,  NGC 2158,   92.04807,   24.10553,   18.136
   3426260652300634752,  NGC 2158,   92.03915,   24.19227,   19.265
   3426258998733923328,  NGC 2158,   92.03309,   24.10781,   19.422
   3426256254254124160,  NGC 2158,   92.12085,   24.11648,   16.858
   3426259995166364672,  NGC 2158,   91.94971,   24.13633,   18.671
   3426255528400298752,  NGC 2158,   92.04861,   24.04531,   19.762
   3426255356601606528,  NGC 2158,   92.05965,   24.04412,   19.527
   3426258590713510784,  NGC 2158,   92.03767,   24.07381,   19.646
   3426259445410547968,  NGC 2158,   92.02876,   24.13218,   19.686
   3426259823367670144,  NGC 2158,   92.01467,   24.13018,   17.415
   3426259342337253760,  NGC 2158,   92.08450,   24.14539,   19.122
   3426262129769381888,  NGC 2158,   92.04686,   24.19883,   19.748
